symbol,market,period_end,asof_ts,revenue,operating_income,net_income,free_cash_flow,total_assets,total_equity,total_debt,shares_out,eps,source
LMT,us,2014-03-30,2014-04-24T00:00:00,,,933000000.0,,,4800000000.0,,,2.87,sec_edgar:companyfacts
LMT,us,2014-06-29,2014-07-23T00:00:00,,,1822000000.0,,,4319000000.0,,,5.63,sec_edgar:companyfacts
LMT,us,2014-09-28,2014-10-24T00:00:00,,,2710000000.0,,,4574000000.0,,,8.39,sec_edgar:companyfacts
LMT,us,2014-12-31,2015-02-09T00:00:00,,,3614000000.0,,,3400000000.0,6142000000.0,314000000.0,11.21,sec_edgar:companyfacts
LMT,us,2015-03-29,2015-04-22T00:00:00,,,878000000.0,,,3520000000.0,,,2.74,sec_edgar:companyfacts
LMT,us,2015-06-28,2015-07-22T00:00:00,,,1807000000.0,,,2982000000.0,,,5.68,sec_edgar:companyfacts
LMT,us,2015-09-27,2015-10-22T00:00:00,,,2672000000.0,,,2813000000.0,,,8.45,sec_edgar:companyfacts
LMT,us,2015-12-31,2016-02-24T00:00:00,,,3605000000.0,,,3097000000.0,15261000000.0,303000000.0,11.46,sec_edgar:companyfacts
LMT,us,2016-03-27,2016-04-27T00:00:00,,,794000000.0,,,3177000000.0,,,2.58,sec_edgar:companyfacts
LMT,us,2016-06-26,2016-07-20T00:00:00,,,1919000000.0,,,2997000000.0,,,6.23,sec_edgar:companyfacts
LMT,us,2016-09-25,2016-10-27T00:00:00,,,4314000000.0,,,2323000000.0,,,14.1,sec_edgar:companyfacts
LMT,us,2016-12-31,2019-02-08T00:00:00,47290000000.0,,5302000000.0,,,1511000000.0,14282000000.0,289000000.0,17.49,sec_edgar:companyfacts
LMT,us,2017-03-26,2019-02-08T00:00:00,11212000000.0,,763000000.0,,,1483000000.0,,,2.61,sec_edgar:companyfacts
LMT,us,2017-06-25,2019-02-08T00:00:00,12563000000.0,,1705000000.0,,,1265000000.0,,,5.84,sec_edgar:companyfacts
LMT,us,2017-09-24,2018-10-25T00:00:00,36116000000.0,,2644000000.0,,,2098000000.0,,,9.08,sec_edgar:companyfacts
LMT,us,2017-12-31,2019-02-08T00:00:00,49960000000.0,,2002000000.0,,,-683000000.0,15013000000.0,284000000.0,6.89,sec_edgar:companyfacts
LMT,us,2018-03-25,2019-02-08T00:00:00,11635000000.0,,1157000000.0,,,-182000000.0,,,4.02,sec_edgar:companyfacts
LMT,us,2018-06-24,2019-02-08T00:00:00,13398000000.0,,2320000000.0,,,416000000.0,,,8.07,sec_edgar:companyfacts
LMT,us,2018-09-30,2018-10-25T00:00:00,39351000000.0,,3793000000.0,,,943000000.0,1240000000.0,,13.21,sec_edgar:companyfacts
LMT,us,2018-12-31,2019-02-08T00:00:00,53762000000.0,,5046000000.0,,,1394000000.0,15604000000.0,,17.59,sec_edgar:companyfacts
LMT,us,2019-03-31,2019-04-24T00:00:00,14336000000.0,,1704000000.0,,,2465000000.0,1300000000.0,,5.99,sec_edgar:companyfacts
LMT,us,2019-06-30,2019-07-23T00:00:00,28763000000.0,,3124000000.0,,,2850000000.0,900000000.0,,11.0,sec_edgar:companyfacts
LMT,us,2019-09-29,2019-10-24T00:00:00,43934000000.0,,4732000000.0,,,3893000000.0,900000000.0,,16.66,sec_edgar:companyfacts
LMT,us,2019-12-31,2021-01-28T00:00:00,59812000000.0,,6230000000.0,,,3127000000.0,13904000000.0,280000000.0,21.95,sec_edgar:companyfacts
LMT,us,2020-03-29,2020-04-22T00:00:00,15651000000.0,,1717000000.0,,,3446000000.0,1250000000.0,,6.08,sec_edgar:companyfacts
LMT,us,2020-06-28,2020-07-21T00:00:00,31871000000.0,,3343000000.0,,,3751000000.0,500000000.0,,11.87,sec_edgar:companyfacts
LMT,us,2020-09-27,2020-10-22T00:00:00,48366000000.0,,5041000000.0,,,4953000000.0,1000000000.0,,17.92,sec_edgar:companyfacts
LMT,us,2020-12-31,2021-01-28T00:00:00,65398000000.0,,6833000000.0,,,6015000000.0,12669000000.0,279000000.0,24.3,sec_edgar:companyfacts
LMT,us,2021-03-28,2021-04-21T00:00:00,16258000000.0,,1837000000.0,,,6312000000.0,506000000.0,,6.56,sec_edgar:companyfacts
LMT,us,2021-06-27,2021-07-26T00:00:00,33287000000.0,,3652000000.0,,,6522000000.0,506000000.0,,13.08,sec_edgar:companyfacts
LMT,us,2021-09-26,2021-10-26T00:00:00,49315000000.0,,4266000000.0,,,9631000000.0,6000000.0,,15.32,sec_edgar:companyfacts
LMT,us,2021-12-31,2022-01-25T00:00:00,67044000000.0,,6315000000.0,,,10959000000.0,11682000000.0,271000000.0,22.76,sec_edgar:companyfacts
LMT,us,2022-03-27,2022-04-20T00:00:00,14964000000.0,,1733000000.0,,,10002000000.0,500000000.0,,6.44,sec_edgar:companyfacts
LMT,us,2022-06-26,2022-07-19T00:00:00,30410000000.0,,2042000000.0,,,11432000000.0,,,7.62,sec_edgar:companyfacts
LMT,us,2022-09-25,2022-10-18T00:00:00,46993000000.0,,3820000000.0,,,11966000000.0,,,14.31,sec_edgar:companyfacts
LMT,us,2022-12-31,2023-01-26T00:00:00,65984000000.0,,5732000000.0,,,9266000000.0,15547000000.0,254000000.0,21.66,sec_edgar:companyfacts
LMT,us,2023-03-26,2023-04-18T00:00:00,15126000000.0,,1689000000.0,,,9646000000.0,,,6.61,sec_edgar:companyfacts
LMT,us,2023-06-25,2023-07-19T00:00:00,31819000000.0,,3370000000.0,,,9240000000.0,,,13.24,sec_edgar:companyfacts
LMT,us,2023-09-24,2023-10-17T00:00:00,48697000000.0,,5054000000.0,,,9274000000.0,,,19.97,sec_edgar:companyfacts
LMT,us,2023-12-31,2024-01-23T00:00:00,67571000000.0,,6920000000.0,,,6835000000.0,17459000000.0,240000000.0,27.55,sec_edgar:companyfacts
LMT,us,2024-03-31,2024-04-23T00:00:00,17195000000.0,,1545000000.0,,,6650000000.0,,,6.39,sec_edgar:companyfacts
LMT,us,2024-06-30,2024-07-23T00:00:00,35317000000.0,,3186000000.0,,,6175000000.0,,,13.24,sec_edgar:companyfacts
LMT,us,2024-09-29,2024-10-22T00:00:00,52421000000.0,,4809000000.0,,,7200000000.0,,,20.05,sec_edgar:companyfacts
LMT,us,2024-12-31,2025-01-28T00:00:00,71043000000.0,,5336000000.0,,,6333000000.0,20270000000.0,234000000.0,22.31,sec_edgar:companyfacts
LMT,us,2025-03-30,2025-04-22T00:00:00,17963000000.0,,1712000000.0,,,6683000000.0,,,7.28,sec_edgar:companyfacts
LMT,us,2025-06-29,2025-07-22T00:00:00,36118000000.0,,2054000000.0,,,5334000000.0,,,8.75,sec_edgar:companyfacts
LMT,us,2025-09-28,2025-10-21T00:00:00,54727000000.0,,3673000000.0,,,6181000000.0,,,15.69,sec_edgar:companyfacts
LMT,us,2025-12-31,2026-01-29T00:00:00,75048000000.0,,5017000000.0,,,6721000000.0,21700000000.0,229000000.0,21.49,sec_edgar:companyfacts
LMT,us,2026-03-29,2026-04-23T00:00:00,18021000000.0,,1488000000.0,,,7489000000.0,,,6.44,sec_edgar:companyfacts
LOW,us,2008-08-01,2009-09-01T00:00:00,,,1545000000.0,2248000000.0,,17506000000.0,189000000.0,1464000000.0,1.04,sec_edgar:companyfacts
LOW,us,2008-10-31,2009-12-01T00:00:00,,,2033000000.0,1819000000.0,,17957000000.0,249000000.0,1467000000.0,1.38,sec_edgar:companyfacts
LOW,us,2009-01-30,2010-03-30T00:00:00,,,,856000000.0,,18055000000.0,987000000.0,1470000000.0,1.49,sec_edgar:companyfacts
LOW,us,2009-07-31,2009-09-01T00:00:00,,,1235000000.0,2694000000.0,,19176000000.0,9000000.0,1477000000.0,0.84,sec_edgar:companyfacts
LOW,us,2009-10-30,2009-12-01T00:00:00,,,1578000000.0,2953000000.0,,19419000000.0,0.0,1477000000.0,1.07,sec_edgar:companyfacts
LOW,us,2012-02-03,2015-03-31T00:00:00,,,,2520000000.0,,16533000000.0,7627000000.0,1241000000.0,1.43,sec_edgar:companyfacts
LOW,us,2013-02-01,2015-03-31T00:00:00,,,1959000000.0,2551000000.0,,13857000000.0,0.0,1110000000.0,1.69,sec_edgar:companyfacts
LOW,us,2013-11-01,2014-12-02T00:00:00,,,1980000000.0,3249000000.0,,12651000000.0,0.0,1050000000.0,1.84,sec_edgar:companyfacts
LOW,us,2014-01-31,2015-03-31T00:00:00,,,2286000000.0,,,11853000000.0,386000000.0,1030000000.0,2.14,sec_edgar:companyfacts
LOW,us,2014-05-02,2015-06-02T00:00:00,,,624000000.0,,,11482000000.0,0.0,1012000000.0,0.61,sec_edgar:companyfacts
LOW,us,2014-08-01,2015-09-01T00:00:00,,,1663000000.0,,,11240000000.0,0.0,991000000.0,1.64,sec_edgar:companyfacts
LOW,us,2014-10-31,2014-12-02T00:00:00,,,2248000000.0,,,10730000000.0,0.0,974000000.0,2.24,sec_edgar:companyfacts
LOW,us,2015-01-30,2015-03-31T00:00:00,,,2698000000.0,,,9968000000.0,0.0,960000000.0,2.71,sec_edgar:companyfacts
LOW,us,2015-05-01,2015-06-02T00:00:00,,,673000000.0,,,9477000000.0,0.0,947000000.0,0.7,sec_edgar:companyfacts
LOW,us,2015-07-31,2015-09-01T00:00:00,,,1799000000.0,,,8687000000.0,0.0,928000000.0,1.9,sec_edgar:companyfacts
LOW,us,2015-10-30,2015-12-02T00:00:00,,,2535000000.0,,,8378000000.0,0.0,917000000.0,2.7,sec_edgar:companyfacts
LOW,us,2016-01-29,2018-04-02T00:00:00,,,2546000000.0,3587000000.0,,7654000000.0,43000000.0,910000000.0,2.73,sec_edgar:companyfacts
LOW,us,2016-04-29,2016-05-31T00:00:00,,,884000000.0,,,7212000000.0,0.0,894000000.0,0.98,sec_edgar:companyfacts
LOW,us,2016-07-29,2017-09-05T00:00:00,,,2051000000.0,4138000000.0,,6913000000.0,0.0,881000000.0,2.29,sec_edgar:companyfacts
LOW,us,2016-10-28,2017-12-05T00:00:00,,,2428000000.0,4449000000.0,,6599000000.0,0.0,873000000.0,2.73,sec_edgar:companyfacts
LOW,us,2017-02-03,2019-04-02T00:00:00,65017000000.0,,3091000000.0,4450000000.0,,6434000000.0,510000000.0,866000000.0,3.47,sec_edgar:companyfacts
LOW,us,2017-05-05,2018-06-05T00:00:00,,,602000000.0,3093000000.0,,5531000000.0,0.0,853000000.0,0.7,sec_edgar:companyfacts
LOW,us,2017-08-04,2018-09-04T00:00:00,36355000000.0,,2021000000.0,4598000000.0,,5536000000.0,0.0,837000000.0,2.37,sec_edgar:companyfacts
LOW,us,2017-11-03,2018-12-06T00:00:00,53125000000.0,,2893000000.0,4585000000.0,,5742000000.0,171000000.0,831000000.0,3.42,sec_edgar:companyfacts
LOW,us,2018-02-02,2019-04-02T00:00:00,68619000000.0,,3447000000.0,3942000000.0,,5873000000.0,1137000000.0,830000000.0,4.09,sec_edgar:companyfacts
LOW,us,2018-05-04,2019-06-03T00:00:00,17360000000.0,,988000000.0,3205000000.0,,5745000000.0,0.0,822000000.0,1.19,sec_edgar:companyfacts
LOW,us,2018-08-03,2018-09-04T00:00:00,38247000000.0,,2509000000.0,5244000000.0,,5781000000.0,0.0,811000000.0,3.05,sec_edgar:companyfacts
LOW,us,2018-11-02,2018-12-06T00:00:00,55662000000.0,,3138000000.0,5952000000.0,,5394000000.0,0.0,806000000.0,3.83,sec_edgar:companyfacts
LOW,us,2019-02-01,2019-04-02T00:00:00,71309000000.0,,2314000000.0,5019000000.0,,3644000000.0,722000000.0,801000000.0,2.84,sec_edgar:companyfacts
LOW,us,2019-05-03,2019-06-03T00:00:00,17741000000.0,,1046000000.0,1932000000.0,,3236000000.0,0.0,795000000.0,1.31,sec_edgar:companyfacts
LOW,us,2019-08-02,2019-09-03T00:00:00,38733000000.0,,2722000000.0,3057000000.0,,2640000000.0,0.0,776000000.0,3.44,sec_edgar:companyfacts
LOW,us,2019-11-01,2019-12-04T00:00:00,56121000000.0,,3771000000.0,3184000000.0,,2458000000.0,637000000.0,768000000.0,4.8,sec_edgar:companyfacts
LOW,us,2020-01-31,2020-03-23T00:00:00,72148000000.0,,4281000000.0,2812000000.0,,1972000000.0,1941000000.0,763000000.0,5.49,sec_edgar:companyfacts
LOW,us,2020-05-01,2020-05-28T00:00:00,19675000000.0,,1337000000.0,4122000000.0,,1716000000.0,1000000000.0,755000000.0,1.76,sec_edgar:companyfacts
LOW,us,2020-07-31,2020-08-26T00:00:00,46977000000.0,,4165000000.0,11042000000.0,,4356000000.0,1000000000.0,756000000.0,5.5,sec_edgar:companyfacts
LOW,us,2020-10-30,2020-11-25T00:00:00,69286000000.0,,4857000000.0,10313000000.0,,4073000000.0,0.0,752000000.0,6.41,sec_edgar:companyfacts
LOW,us,2021-01-29,2021-03-22T00:00:00,89597000000.0,,5835000000.0,9258000000.0,,1437000000.0,0.0,731000000.0,7.75,sec_edgar:companyfacts
LOW,us,2021-04-30,2021-05-27T00:00:00,24422000000.0,,2321000000.0,4031000000.0,,445000000.0,0.0,715000000.0,3.21,sec_edgar:companyfacts
LOW,us,2021-07-30,2021-08-26T00:00:00,51993000000.0,,5340000000.0,6067000000.0,,-175000000.0,1000000000.0,699000000.0,7.46,sec_edgar:companyfacts
LOW,us,2021-10-29,2021-11-24T00:00:00,74911000000.0,,7235000000.0,7923000000.0,,-1576000000.0,1000000000.0,686000000.0,10.21,sec_edgar:companyfacts
LOW,us,2022-01-28,2022-03-21T00:00:00,96250000000.0,,8442000000.0,8260000000.0,,-4816000000.0,24285000000.0,670000000.0,12.04,sec_edgar:companyfacts
LOW,us,2022-04-29,2022-05-26T00:00:00,23659000000.0,,2333000000.0,2634000000.0,,-6877000000.0,0.0,652000000.0,3.51,sec_edgar:companyfacts
LOW,us,2022-07-29,2022-08-25T00:00:00,51135000000.0,,5325000000.0,5325000000.0,,-8442000000.0,0.0,631000000.0,8.16,sec_edgar:companyfacts
LOW,us,2022-10-28,2022-11-23T00:00:00,74614000000.0,,5479000000.0,7048000000.0,,-12868000000.0,0.0,611000000.0,8.53,sec_edgar:companyfacts
LOW,us,2023-02-03,2023-03-27T00:00:00,97059000000.0,,6437000000.0,6760000000.0,,-14254000000.0,33769000000.0,601000000.0,10.17,sec_edgar:companyfacts
LOW,us,2023-05-05,2023-06-01T00:00:00,22347000000.0,,2260000000.0,1726000000.0,,-14710000000.0,72000000.0,592000000.0,3.77,sec_edgar:companyfacts
LOW,us,2023-08-04,2023-08-30T00:00:00,47304000000.0,,4933000000.0,5203000000.0,,-14732000000.0,0.0,582000000.0,8.32,sec_edgar:companyfacts
LOW,us,2023-11-03,2023-11-29T00:00:00,67775000000.0,,6706000000.0,5688000000.0,,-15147000000.0,0.0,575000000.0,11.4,sec_edgar:companyfacts
LOW,us,2024-02-02,2024-03-25T00:00:00,86377000000.0,,7726000000.0,6176000000.0,,-15050000000.0,35770000000.0,574000000.0,13.2,sec_edgar:companyfacts
LOW,us,2024-05-03,2024-05-30T00:00:00,21364000000.0,,1755000000.0,3880000000.0,,-14606000000.0,0.0,572000000.0,3.06,sec_edgar:companyfacts
LOW,us,2024-08-02,2024-08-29T00:00:00,44950000000.0,,4137000000.0,6607000000.0,,-13763000000.0,,568000000.0,7.23,sec_edgar:companyfacts
LOW,us,2024-11-01,2024-11-27T00:00:00,65120000000.0,,5833000000.0,7335000000.0,,-13419000000.0,,565000000.0,10.22,sec_edgar:companyfacts
LOW,us,2025-01-31,2025-03-24T00:00:00,83674000000.0,,6957000000.0,7698000000.0,,-14231000000.0,35319000000.0,560000000.0,12.23,sec_edgar:companyfacts
LOW,us,2025-05-02,2025-05-29T00:00:00,20930000000.0,,1641000000.0,2861000000.0,,-13254000000.0,,560000000.0,2.92,sec_edgar:companyfacts
LOW,us,2025-08-01,2025-08-28T00:00:00,44888000000.0,,4038000000.0,6597000000.0,,-11400000000.0,,561000000.0,7.19,sec_edgar:companyfacts
LOW,us,2025-10-31,2025-11-26T00:00:00,65701000000.0,,5654000000.0,6687000000.0,,-10382000000.0,,561000000.0,10.07,sec_edgar:companyfacts
LOW,us,2026-01-30,2026-03-23T00:00:00,86286000000.0,,6654000000.0,7651000000.0,,-9917000000.0,39819000000.0,561000000.0,11.85,sec_edgar:companyfacts
LRCX,us,2008-06-29,2011-08-19T00:00:00,,,,,,1778597000.0,,,,sec_edgar:companyfacts
LRCX,us,2009-06-28,2011-08-19T00:00:00,1115946000.0,,-302148000.0,-122411000.0,,1453089000.0,,,-2.41,sec_edgar:companyfacts
LRCX,us,2009-09-27,2010-11-03T00:00:00,318548000.0,,16797000.0,-3128000.0,,,,,0.13,sec_edgar:companyfacts
LRCX,us,2009-12-27,2011-02-03T00:00:00,805724000.0,,86371000.0,63289000.0,,,,,0.67,sec_edgar:companyfacts
LRCX,us,2010-03-28,2011-05-03T00:00:00,1438487000.0,,206672000.0,161732000.0,,,,,1.61,sec_edgar:companyfacts
LRCX,us,2010-06-27,2011-08-19T00:00:00,2133776000.0,,346669000.0,315123000.0,,1768135000.0,7000000.0,125946000.0,2.71,sec_edgar:companyfacts
LRCX,us,2010-09-26,2010-11-03T00:00:00,805874000.0,,193724000.0,236614000.0,,1886628000.0,,122869000.0,1.55,sec_edgar:companyfacts
LRCX,us,2010-12-26,2011-02-03T00:00:00,1676588000.0,,415580000.0,384172000.0,,2084779000.0,,123254000.0,3.32,sec_edgar:companyfacts
LRCX,us,2011-03-27,2011-05-03T00:00:00,2485675000.0,,597820000.0,589996000.0,,2323156000.0,,124037000.0,4.78,sec_edgar:companyfacts
LRCX,us,2011-06-26,2011-08-19T00:00:00,3237693000.0,,723748000.0,753533000.0,,2469845000.0,726300000.0,123579000.0,5.79,sec_edgar:companyfacts
LRCX,us,2011-09-25,2011-11-03T00:00:00,680436000.0,,71838000.0,71168000.0,,2389882000.0,731900000.0,122109000.0,0.58,sec_edgar:companyfacts
LRCX,us,2011-12-25,2012-02-03T00:00:00,1264417000.0,,105050000.0,213502000.0,,2462744000.0,737000000.0,119540000.0,0.86,sec_edgar:companyfacts
LRCX,us,2012-03-25,2012-05-03T00:00:00,1923378000.0,,150654000.0,331921000.0,,2609142000.0,743400000.0,119775000.0,1.24,sec_edgar:companyfacts
LRCX,us,2012-06-24,2012-08-22T00:00:00,,,168723000.0,391756000.0,,5131781000.0,1258900000.0,186656000.0,1.35,sec_edgar:companyfacts
LRCX,us,2012-06-30,2015-08-13T00:00:00,,,,,,5131781000.0,,,,sec_edgar:companyfacts
LRCX,us,2012-09-23,2012-11-01T00:00:00,,,2768000.0,205297000.0,,5011646000.0,1266600000.0,175341000.0,0.02,sec_edgar:companyfacts
LRCX,us,2012-12-23,2013-01-31T00:00:00,,,9176000.0,359599000.0,,4696590000.0,1274500000.0,165846000.0,0.05,sec_edgar:companyfacts
LRCX,us,2013-03-31,2013-05-09T00:00:00,,,28172000.0,427290000.0,,4542200000.0,1282400000.0,161802000.0,0.16,sec_edgar:companyfacts
LRCX,us,2013-06-30,2013-08-27T00:00:00,,,113879000.0,559138000.0,,4488872000.0,1290400000.0,162873000.0,0.66,sec_edgar:companyfacts
LRCX,us,2013-09-29,2013-11-07T00:00:00,,,85506000.0,28147000.0,,4527272000.0,1298500000.0,162217000.0,0.5,sec_edgar:companyfacts
LRCX,us,2013-12-29,2014-02-06T00:00:00,,,234498000.0,118847000.0,,4666090000.0,1306700000.0,162169000.0,1.37,sec_edgar:companyfacts
LRCX,us,2014-03-30,2014-05-08T00:00:00,,,398894000.0,367419000.0,,4807292000.0,1315100000.0,161988000.0,2.33,sec_edgar:companyfacts
LRCX,us,2014-06-29,2014-08-26T00:00:00,,,632289000.0,,,5029735000.0,1323500000.0,162350000.0,3.62,sec_edgar:companyfacts
LRCX,us,2014-09-28,2014-11-03T00:00:00,,,141081000.0,,,4890673000.0,,159384000.0,0.8,sec_edgar:companyfacts
LRCX,us,2014-12-28,2015-02-03T00:00:00,,,318021000.0,,,5000435000.0,,159294000.0,1.8,sec_edgar:companyfacts
LRCX,us,2015-03-29,2015-04-30T00:00:00,,,524306000.0,,,5097055000.0,,158485000.0,2.96,sec_edgar:companyfacts
LRCX,us,2015-06-28,2015-08-13T00:00:00,,,655577000.0,,,5103144000.0,2352086000.0,158531000.0,3.7,sec_edgar:companyfacts
LRCX,us,2015-09-27,2015-11-03T00:00:00,,,288679000.0,,,5358155000.0,,158101000.0,1.66,sec_edgar:companyfacts
LRCX,us,2015-12-27,2016-02-03T00:00:00,,,511659000.0,,,5552291000.0,,158568000.0,2.94,sec_edgar:companyfacts
LRCX,us,2016-03-27,2016-04-25T00:00:00,,,655110000.0,,,5692339000.0,,159319000.0,3.76,sec_edgar:companyfacts
LRCX,us,2016-06-26,2016-08-17T00:00:00,,,914049000.0,,,5894517000.0,4325674000.0,160201000.0,5.22,sec_edgar:companyfacts
LRCX,us,2016-09-25,2016-10-25T00:00:00,,,263835000.0,,,6184883000.0,4323830000.0,161706000.0,1.47,sec_edgar:companyfacts
LRCX,us,2016-12-25,2017-01-30T00:00:00,,,596626000.0,,,6395696000.0,2719599000.0,162357000.0,3.28,sec_edgar:companyfacts
LRCX,us,2017-03-26,2017-04-24T00:00:00,,,1171339000.0,,,6746254000.0,2675879000.0,163969000.0,6.4,sec_edgar:companyfacts
LRCX,us,2017-06-25,2019-08-20T00:00:00,,,1697763000.0,1871863000.0,,6817451000.0,3595097000.0,161723000.0,9.24,sec_edgar:companyfacts
LRCX,us,2017-09-24,2018-10-23T00:00:00,,,590690000.0,798242000.0,,7271178000.0,2416035000.0,162144000.0,3.21,sec_edgar:companyfacts
LRCX,us,2017-12-24,2019-01-30T00:00:00,,,580735000.0,742253000.0,,6143131000.0,3171993000.0,159451000.0,3.16,sec_edgar:companyfacts
LRCX,us,2018-03-25,2019-04-30T00:00:00,,,1359535000.0,1743575000.0,,6803055000.0,3184467000.0,164100000.0,7.45,sec_edgar:companyfacts
LRCX,us,2018-06-24,2019-08-20T00:00:00,,,2380681000.0,2382278000.0,,6501851000.0,2978778000.0,156892000.0,13.17,sec_edgar:companyfacts
LRCX,us,2018-06-25,2018-10-23T00:00:00,,,,,,6641206000.0,,,,sec_edgar:companyfacts
LRCX,us,2018-09-23,2018-10-23T00:00:00,,,533360000.0,664188000.0,,5322825000.0,2306959000.0,153384000.0,3.23,sec_edgar:companyfacts
LRCX,us,2018-12-23,2019-01-30T00:00:00,,,1102215000.0,1200684000.0,,5784363000.0,1951879000.0,153961000.0,6.73,sec_edgar:companyfacts
LRCX,us,2019-03-31,2019-04-30T00:00:00,,,1649605000.0,2057983000.0,,5291196000.0,4716455000.0,149886000.0,10.2,sec_edgar:companyfacts
LRCX,us,2019-06-30,2019-08-20T00:00:00,,,2191430000.0,2872522000.0,,4673865000.0,5097142000.0,144433000.0,13.7,sec_edgar:companyfacts
LRCX,us,2019-09-29,2019-10-29T00:00:00,,,465789000.0,424791000.0,,4936393000.0,4417309000.0,144871000.0,3.09,sec_edgar:companyfacts
LRCX,us,2019-12-29,2020-02-04T00:00:00,,,980299000.0,670665000.0,,4379429000.0,4402963000.0,142462000.0,6.52,sec_edgar:companyfacts
LRCX,us,2020-03-29,2020-04-28T00:00:00,,,1555080000.0,1160718000.0,,4537607000.0,5071741000.0,145156000.0,10.39,sec_edgar:companyfacts
LRCX,us,2020-06-28,2020-08-18T00:00:00,,,2251753000.0,1923212000.0,,5172494000.0,6635355000.0,145331000.0,15.1,sec_edgar:companyfacts
LRCX,us,2020-09-27,2020-10-27T00:00:00,,,823451000.0,579705000.0,,5419185000.0,5782784000.0,144593000.0,5.59,sec_edgar:companyfacts
LRCX,us,2020-12-27,2021-02-02T00:00:00,,,1692680000.0,832270000.0,,5503033000.0,5780804000.0,143205000.0,11.55,sec_edgar:companyfacts
LRCX,us,2021-03-28,2021-04-28T00:00:00,,,2763801000.0,1907754000.0,,5371616000.0,5774263000.0,142607000.0,18.94,sec_edgar:companyfacts
LRCX,us,2021-06-27,2021-08-17T00:00:00,,,3908458000.0,3239067000.0,,6027188000.0,4960935000.0,142501000.0,26.9,sec_edgar:companyfacts
LRCX,us,2021-09-26,2021-10-26T00:00:00,,,1179744000.0,321097000.0,,5820043000.0,4961249000.0,140811000.0,8.27,sec_edgar:companyfacts
LRCX,us,2021-12-26,2022-02-01T00:00:00,,,2374574000.0,1623110000.0,,6475781000.0,4961645000.0,140275000.0,16.71,sec_edgar:companyfacts
LRCX,us,2022-03-27,2022-04-26T00:00:00,,,3396352000.0,2235452000.0,,6026490000.0,4962049000.0,138707000.0,24.02,sec_edgar:companyfacts
LRCX,us,2022-06-26,2022-08-24T00:00:00,,,4605286000.0,2553640000.0,,6278366000.0,4962459000.0,136975000.0,32.75,sec_edgar:companyfacts
LRCX,us,2022-09-25,2022-10-24T00:00:00,,,1425879000.0,1049525000.0,,7412567000.0,,136374000.0,10.39,sec_edgar:companyfacts
LRCX,us,2022-12-25,2023-01-30T00:00:00,,,2894386000.0,2026334000.0,,8304635000.0,,135403000.0,21.16,sec_edgar:companyfacts
LRCX,us,2023-03-26,2023-04-24T00:00:00,,,3708394000.0,3633315000.0,,8407388000.0,,134692000.0,27.2,sec_edgar:companyfacts
LRCX,us,2023-06-25,2023-08-15T00:00:00,,,4510931000.0,4677370000.0,,8210172000.0,4965365000.0,133297000.0,33.21,sec_edgar:companyfacts
LRCX,us,2023-09-24,2023-10-23T00:00:00,,,887398000.0,874171000.0,,8047330000.0,,132072000.0,6.66,sec_edgar:companyfacts
LRCX,us,2023-12-24,2024-01-29T00:00:00,,,1841664000.0,2212735000.0,,8222478000.0,,131278000.0,13.88,sec_edgar:companyfacts
LRCX,us,2024-03-31,2024-04-29T00:00:00,,,2807490000.0,3493917000.0,,8022101000.0,,130736000.0,21.22,sec_edgar:companyfacts
LRCX,us,2024-06-30,2024-08-29T00:00:00,,,3827772000.0,4255599000.0,,8539454000.0,4967361000.0,130377000.0,29.0,sec_edgar:companyfacts
LRCX,us,2024-09-29,2024-10-28T00:00:00,,,1116444000.0,1457883000.0,,8471891000.0,,1291958000.0,0.86,sec_edgar:companyfacts
LRCX,us,2024-12-29,2025-01-31T00:00:00,,,2307462000.0,2011476000.0,,8808026000.0,,1284956000.0,1.78,sec_edgar:companyfacts
LRCX,us,2025-03-30,2025-04-25T00:00:00,,,3638129000.0,3032081000.0,,9511105000.0,,1282957000.0,2.81,sec_edgar:companyfacts
LRCX,us,2025-06-29,2025-08-11T00:00:00,,,5358217000.0,5414078000.0,,9861619000.0,4469364000.0,1268740000.0,4.15,sec_edgar:companyfacts
LRCX,us,2025-09-28,2025-10-24T00:00:00,,,1568660000.0,1593843000.0,,10192752000.0,,1259176000.0,1.24,sec_edgar:companyfacts
LRCX,us,2025-12-28,2026-01-29T00:00:00,,,3162654000.0,2813009000.0,,10145426000.0,,1251180000.0,2.5,sec_edgar:companyfacts
